s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.5600314E+002, 1.8544795E+002,-5.2799520E+001,-1.6014931E+002,-3.8674581E+000, 2.5457224E+000, 0.0000000E+000, 0.0000000E+000,-2.4096245E+001,-2.8822616E+001, 6.6969552E-003, 6.6969552E-003
 4.5660339E+002, 1.7202284E+002,-4.8795022E+001,-1.2000180E+002,-2.0562073E+000, 2.9241922E+000, 0.0000000E+000, 0.0000000E+000, 7.8642021E+000, 4.0940103E+000, 7.1534224E-003, 7.1534224E-003
 4.5720245E+002, 1.9486105E+002,-5.5657695E+001,-1.3854044E+002,-1.6757202E+000, 2.8885384E+000, 0.0000000E+000, 0.0000000E+000, 4.3765888E+000, 1.8757335E+000, 7.6583202E-003, 7.6583202E-003
 4.5780042E+002, 2.0340566E+002,-5.8047417E+001,-1.3895927E+002,-2.4271215E+000, 2.8717423E+000, 0.0000000E+000, 0.0000000E+000, 7.9261419E+000, 6.8435946E+000, 7.3538893E-003, 7.3538893E-003
 4.5840433E+002, 2.0746491E+002,-5.9235732E+001,-1.6485534E+002,-3.6784719E+000, 2.9353216E+000, 0.0000000E+000, 0.0000000E+000,-1.3410708E+001,-1.7369320E+001, 7.7332032E-003, 7.7332032E-003
 4.5900079E+002, 1.9978181E+002,-5.7208560E+001,-1.4442210E+002,-2.9907285E+000, 2.9901322E+000, 0.0000000E+000, 0.0000000E+000, 5.1639506E+000,-1.8494524E+000, 7.8732248E-003, 7.8732248E-003
 4.5960599E+002, 2.3296223E+002,-6.8816918E+001,-1.2079658E+002,-2.3303595E+000, 4.4803996E+000, 0.0000000E+000, 0.0000000E+000, 5.0539030E+001, 4.5498772E+001, 1.0830234E-002, 1.0830234E-002
 4.6020901E+002, 2.9674025E+002,-8.5252998E+001,-1.8674134E+002,-6.9066214E+000, 4.7264810E+000, 0.0000000E+000, 0.0000000E+000, 2.8919230E+001, 2.2565773E+001, 1.1444500E-002, 1.1444500E-002
 4.6080667E+002, 2.3805727E+002,-6.7766033E+001,-2.0268455E+002,-7.2339761E+000, 2.9675875E+000, 0.0000000E+000, 0.0000000E+000,-3.2784353E+001,-3.6659701E+001, 8.2826047E-003, 8.2826047E-003
 4.6140417E+002, 2.2831065E+002,-6.6196269E+001,-1.8930802E+002,-4.8591616E+000, 2.9440720E+000, 0.0000000E+000, 0.0000000E+000,-2.6259919E+001,-2.9108725E+001, 8.4776926E-003, 8.4776926E-003
 4.6200702E+002, 2.4168638E+002,-6.7617427E+001,-1.6824121E+002,-3.9309151E+000, 4.3186050E+000, 0.0000000E+000, 0.0000000E+000, 6.9099142E+000, 6.2154278E+000, 1.0557727E-002, 1.0557727E-002
 4.6260236E+002, 2.5805630E+002,-7.3283191E+001,-1.8092032E+002,-5.8736763E+000, 3.1881103E+000, 0.0000000E+000, 0.0000000E+000, 4.9184789E+000, 1.1672188E+000, 1.0264162E-002, 1.0264162E-002
 4.6320438E+002, 2.7616207E+002,-7.9578882E+001,-1.7219804E+002,-6.0769939E+000, 3.7254130E+000, 0.0000000E+000, 0.0000000E+000, 2.4491421E+001, 2.2033574E+001, 9.5413162E-003, 9.5413162E-003
 4.6380231E+002, 3.0623022E+002,-8.9206497E+001,-2.1807221E+002,-8.5086826E+000, 4.4760371E+000, 0.0000000E+000, 0.0000000E+000,-3.6521745E-001,-5.0811246E+000, 1.1415485E-002, 1.1415485E-002
 4.6440128E+002, 2.8210992E+002,-8.0264044E+001,-2.0373897E+002,-7.6449894E+000, 4.2389242E+000, 0.0000000E+000, 0.0000000E+000,-3.1604035E+000,-5.2991645E+000, 1.0245148E-002, 1.0245148E-002
 4.6500653E+002, 2.8690228E+002,-8.2561642E+001,-2.0143204E+002,-7.0312568E+000, 4.0839310E+000, 0.0000000E+000, 0.0000000E+000, 2.9129523E+000,-3.8732633E-002, 1.1260548E-002, 1.1260548E-002
 4.6560522E+002, 2.6407651E+002,-7.5461582E+001,-1.9416823E+002,-5.8060453E+000, 4.7677400E+000, 0.0000000E+000, 0.0000000E+000,-5.6493302E+000,-6.5916120E+000, 1.0789400E-002, 1.0789400E-002
 4.6621045E+002, 2.8652001E+002,-8.2049136E+001,-1.9749232E+002,-8.0006038E+000, 4.4819446E+000, 0.0000000E+000, 0.0000000E+000, 8.4130375E+000, 3.4598945E+000, 1.0386858E-002, 1.0386858E-002
 4.6680167E+002, 3.4107911E+002,-1.0037795E+002,-1.9940797E+002,-7.7712457E+000, 5.1167099E+000, 0.0000000E+000, 0.0000000E+000, 4.2408775E+001, 3.8638647E+001, 1.2825526E-002, 1.2825526E-002
 4.6740341E+002, 2.7504627E+002,-7.7826504E+001,-2.3697969E+002,-8.8347684E+000, 4.6292237E+000, 0.0000000E+000, 0.0000000E+000,-3.9452055E+001,-4.3965461E+001, 1.0188246E-002, 1.0188246E-002
 4.6800595E+002, 2.7556064E+002,-7.9210136E+001,-1.9917228E+002,-7.4275389E+000, 3.7878638E+000, 0.0000000E+000, 0.0000000E+000,-1.8732643E+000,-6.4614438E+000, 1.0194654E-002, 1.0194654E-002
 4.6860364E+002, 2.5833430E+002,-7.5262545E+001,-1.9194608E+002,-6.2605202E+000, 3.8333128E+000, 0.0000000E+000, 0.0000000E+000,-8.8202748E+000,-1.1301531E+001, 1.0159079E-002, 1.0159079E-002
 4.6920279E+002, 3.2534223E+002,-9.1591762E+001,-1.8996220E+002,-5.2496681E+000, 6.4997600E+000, 0.0000000E+000, 0.0000000E+000, 4.5038014E+001, 4.5038356E+001, 1.5743707E-002, 1.5743707E-002
 4.6980991E+002, 4.0539559E+002,-1.2032188E+002,-2.5994066E+002,-1.2221925E+001, 4.6310573E+000, 0.0000000E+000, 0.0000000E+000, 2.4731848E+001, 1.7542184E+001, 1.2037187E-002, 1.2037187E-002
 4.7040594E+002, 2.7508344E+002,-7.6900173E+001,-2.3838024E+002,-9.7875035E+000, 4.2251006E+000, 0.0000000E+000, 0.0000000E+000,-4.4130960E+001,-4.5759382E+001, 1.1927722E-002, 1.1927722E-002
 4.7100766E+002, 3.5354709E+002,-1.0461644E+002,-2.3299507E+002,-8.8241010E+000, 4.0281216E+000, 0.0000000E+000, 0.0000000E+000, 1.5121100E+001, 1.1139611E+001, 1.1194898E-002, 1.1194898E-002
 4.7160617E+002, 2.7975362E+002,-8.1854618E+001,-2.3733309E+002,-8.1690828E+000, 3.1400761E+000, 0.0000000E+000, 0.0000000E+000,-4.0787053E+001,-4.4463100E+001, 8.3701699E-003, 8.3701699E-003
 4.7220148E+002, 2.2891946E+002,-6.5398109E+001,-1.7715066E+002,-4.9043398E+000, 2.8248203E+000, 0.0000000E+000, 0.0000000E+000,-1.3848828E+001,-1.5708831E+001, 7.5087065E-003, 7.5087065E-003
 4.7280624E+002, 2.2632511E+002,-6.4984541E+001,-1.5539996E+002,-4.8365525E+000, 4.1858040E+000, 0.0000000E+000, 0.0000000E+000, 9.1702871E+000, 5.2898676E+000, 1.0932908E-002, 1.0932908E-002
 4.7340579E+002, 3.4463536E+002,-9.8725516E+001,-1.9420930E+002,-5.0262193E+000, 5.6188631E+000, 0.0000000E+000, 0.0000000E+000, 5.3792966E+001, 5.2293189E+001, 1.3702173E-002, 1.3702173E-002
 4.7400946E+002, 3.2105265E+002,-9.2129066E+001,-2.5944568E+002,-1.1604501E+001, 4.4405283E+000, 0.0000000E+000, 0.0000000E+000,-3.4049107E+001,-3.7686077E+001, 1.0718722E-002, 1.0718722E-002
 4.7460529E+002, 2.8113634E+002,-8.0531335E+001,-2.1467139E+002,-8.9917857E+000, 4.0384298E+000, 0.0000000E+000, 0.0000000E+000,-1.3770654E+001,-1.9019744E+001, 1.0597462E-002, 1.0597462E-002
 4.7521088E+002, 3.1574891E+002,-9.1714447E+001,-2.0650712E+002,-7.1841683E+000, 5.5965921E+000, 0.0000000E+000, 0.0000000E+000, 1.7928004E+001, 1.5939760E+001, 1.3098339E-002, 1.3098339E-002
 4.7581076E+002, 3.7466656E+002,-1.0704150E+002,-2.2881293E+002,-1.0798890E+001, 6.6418192E+000, 0.0000000E+000, 0.0000000E+000, 3.8580605E+001, 3.4655063E+001, 1.5634356E-002, 1.5634356E-002
 4.7640436E+002, 3.9146047E+002,-1.1525254E+002,-2.6337582E+002,-1.2073426E+001, 4.4781404E+000, 0.0000000E+000, 0.0000000E+000, 1.0311630E+001, 5.2368176E+000, 1.2724048E-002, 1.2724048E-002
 4.7700562E+002, 3.2372994E+002,-9.4924815E+001,-2.3083418E+002,-1.0003436E+001, 4.5504470E+000, 0.0000000E+000, 0.0000000E+000,-4.7319664E+000,-7.4820485E+000, 1.2507754E-002, 1.2507754E-002
 4.7760651E+002, 4.0893277E+002,-1.2146924E+002,-2.6608487E+002,-9.8197527E+000, 5.6486056E+000, 0.0000000E+000, 0.0000000E+000, 2.2629605E+001, 1.7207516E+001, 1.5656353E-002, 1.5656353E-002
 4.7821042E+002, 3.1927174E+002,-9.3713646E+001,-2.8429302E+002,-1.1875503E+001, 4.1471297E+000, 0.0000000E+000, 0.0000000E+000,-6.2249116E+001,-6.6463305E+001, 1.1573932E-002, 1.1573932E-002
 4.7880634E+002, 3.2876079E+002,-9.7529051E+001,-2.0689575E+002,-7.3619827E+000, 4.5417445E+000, 0.0000000E+000, 0.0000000E+000, 2.5632415E+001, 2.1515758E+001, 1.2336936E-002, 1.2336936E-002
 4.7940439E+002, 2.9420347E+002,-8.7933251E+001,-2.2594974E+002,-9.0995930E+000, 3.7541558E+000, 0.0000000E+000, 0.0000000E+000,-1.9621575E+001,-2.5024953E+001, 1.0700468E-002, 1.0700468E-002
 4.8001089E+002, 2.8521230E+002,-8.3884234E+001,-2.1328246E+002,-6.4931295E+000, 3.4500474E+000, 0.0000000E+000, 0.0000000E+000,-1.0548498E+001,-1.4997481E+001, 1.0257769E-002, 1.0257769E-002
 4.8060666E+002, 2.8056804E+002,-8.0399338E+001,-1.9500081E+002,-6.1653068E+000, 4.4436936E+000, 0.0000000E+000, 0.0000000E+000, 7.0147866E+000, 3.4462768E+000, 1.1403232E-002, 1.1403232E-002
 4.8120438E+002, 3.2195474E+002,-9.4037662E+001,-2.0604476E+002,-5.6697281E+000, 3.8654895E+000, 0.0000000E+000, 0.0000000E+000, 2.5157831E+001, 2.0068082E+001, 1.2005032E-002, 1.2005032E-002
 4.8180978E+002, 2.6776781E+002,-7.8976421E+001,-2.1865738E+002,-8.6011368E+000, 2.9600944E+000, 0.0000000E+000, 0.0000000E+000,-2.9197075E+001,-3.5507038E+001, 9.4463242E-003, 9.4463242E-003
 4.8240179E+002, 2.2654011E+002,-6.5062175E+001,-2.0380776E+002,-5.5281266E+000, 2.6343215E+000, 0.0000000E+000, 0.0000000E+000,-4.1404964E+001,-4.5223635E+001, 8.2619557E-003, 8.2619557E-003
 4.8300836E+002, 2.4115727E+002,-6.8389981E+001,-1.6354799E+002,-4.1350261E+000, 3.7508230E+000, 0.0000000E+000, 0.0000000E+000, 1.1861504E+001, 8.8350950E+000, 1.1269476E-002, 1.1269476E-002
 4.8360980E+002, 3.0268723E+002,-8.8997998E+001,-1.7591274E+002,-5.4449388E+000, 3.3642860E+000, 0.0000000E+000, 0.0000000E+000, 3.8398289E+001, 3.5695833E+001, 1.1070768E-002, 1.1070768E-002
 4.8420413E+002, 2.7905909E+002,-8.1271329E+001,-2.4276641E+002,-9.5894581E+000, 2.6521878E+000, 0.0000000E+000, 0.0000000E+000,-4.5405106E+001,-5.1915919E+001, 8.9038762E-003, 8.9038762E-003
 4.8480768E+002, 3.0087335E+002,-8.6443797E+001,-1.5960767E+002,-4.3855504E+000, 5.5761481E+000, 0.0000000E+000, 0.0000000E+000, 5.6984073E+001, 5.6012476E+001, 1.5101145E-002, 1.5101145E-002
 4.8540155E+002, 4.1609121E+002,-1.2525942E+002,-2.5670078E+002,-1.1987618E+001, 4.9018655E+000, 0.0000000E+000, 0.0000000E+000, 3.4011932E+001, 2.7045260E+001, 1.4400979E-002, 1.4400979E-002
 4.8600522E+002, 3.0662167E+002,-9.1343624E+001,-2.6086120E+002,-1.1960587E+001, 3.1004657E+000, 0.0000000E+000, 0.0000000E+000,-4.8432623E+001,-5.4443285E+001, 9.8317529E-003, 9.8317529E-003
 4.8660724E+002, 2.3680710E+002,-6.8336602E+001,-2.0429872E+002,-4.8546105E+000, 2.7513780E+000, 0.0000000E+000, 0.0000000E+000,-3.6632653E+001,-3.7931450E+001, 8.7673019E-003, 8.7673019E-003
 4.8720349E+002, 2.9452650E+002,-8.5163030E+001,-1.6697049E+002,-3.3591491E+000, 4.5713150E+000, 0.0000000E+000, 0.0000000E+000, 4.4543274E+001, 4.3605146E+001, 1.4086911E-002, 1.4086911E-002
 4.8780176E+002, 4.0694877E+002,-1.1995348E+002,-2.2841499E+002,-8.4837962E+000, 6.0027161E+000, 0.0000000E+000, 0.0000000E+000, 6.0182957E+001, 5.6099221E+001, 1.7398509E-002, 1.7398509E-002
 4.8840372E+002, 4.2991675E+002,-1.3105689E+002,-2.8258637E+002,-1.5353158E+001, 4.9024061E+000, 0.0000000E+000, 0.0000000E+000, 1.2530127E+001, 5.8227349E+000, 1.4192814E-002, 1.4192814E-002
 4.8900616E+002, 4.2096610E+002,-1.2785711E+002,-3.1838065E+002,-1.8148934E+001, 5.0709771E+000, 0.0000000E+000, 0.0000000E+000,-3.1065563E+001,-3.8349623E+001, 1.7094739E-002, 1.7094739E-002
 4.8960712E+002, 4.4145945E+002,-1.3265911E+002,-2.9294971E+002,-1.5151692E+001, 4.1363432E+000, 0.0000000E+000, 0.0000000E+000, 1.2504864E+001, 4.8352900E+000, 1.2930173E-002, 1.2930173E-002
 4.9020303E+002, 4.1831333E+002,-1.2637363E+002,-2.9575124E+002,-1.5103371E+001, 4.7598681E+000, 0.0000000E+000, 0.0000000E+000,-5.5798320E+000,-1.4155042E+001, 1.4032589E-002, 1.4032589E-002
 4.9080054E+002, 3.1270471E+002,-9.0699490E+001,-2.6737500E+002,-1.3109065E+001, 3.1384899E+000, 0.0000000E+000, 0.0000000E+000,-4.9220506E+001,-5.5340361E+001, 9.6111744E-003, 9.6111744E-003
 4.9140060E+002, 2.5629380E+002,-7.4534238E+001,-2.0779712E+002,-5.6756773E+000, 3.4126931E+000, 0.0000000E+000, 0.0000000E+000,-2.4879367E+001,-2.8300539E+001, 1.0020022E-002, 1.0020022E-002
 4.9200266E+002, 2.6356020E+002,-7.6385417E+001,-1.9962425E+002,-5.1037651E+000, 3.7561503E+000, 0.0000000E+000, 0.0000000E+000,-1.0605061E+001,-1.3797081E+001, 1.1960368E-002, 1.1960368E-002
 4.9260461E+002, 3.4934683E+002,-9.9788962E+001,-1.8463187E+002,-4.9616119E+000, 6.2303885E+000, 0.0000000E+000, 0.0000000E+000, 6.8968716E+001, 6.6194779E+001, 1.4804768E-002, 1.4804768E-002
 4.9320563E+002, 5.4377721E+002,-1.6326368E+002,-2.9327695E+002,-1.1834091E+001, 7.3360150E+000, 0.0000000E+000, 0.0000000E+000, 8.7990413E+001, 8.2738500E+001, 1.9834333E-002, 1.9834333E-002
 4.9380273E+002, 3.8343213E+002,-1.1217540E+002,-3.5293981E+002,-1.9572395E+001, 3.7373965E+000, 0.0000000E+000, 0.0000000E+000,-9.0888399E+001,-9.7518076E+001, 1.1022818E-002, 1.1022818E-002
 4.9441003E+002, 3.8824287E+002,-1.1383229E+002,-2.2564472E+002,-1.0075034E+001, 7.8889055E+000, 0.0000000E+000, 0.0000000E+000, 4.6406500E+001, 4.6579727E+001, 1.9151389E-002, 1.9151389E-002
 4.9500693E+002, 4.9911455E+002,-1.4683431E+002,-3.5131131E+002,-1.7133428E+001, 7.1282436E+000, 0.0000000E+000, 0.0000000E+000,-5.6808525E-001,-9.0362544E+000, 1.7274711E-002, 1.7274711E-002
 4.9560794E+002, 4.5822502E+002,-1.3527559E+002,-3.3864827E+002,-1.6211393E+001, 5.7054778E+000, 0.0000000E+000, 0.0000000E+000,-1.9741979E+001,-2.6204750E+001, 1.4505122E-002, 1.4505122E-002
 4.9620923E+002, 3.9650968E+002,-1.1635273E+002,-2.8380858E+002,-1.0049732E+001, 5.8102100E+000, 0.0000000E+000, 0.0000000E+000,-4.2517759E+000,-7.8911521E+000, 1.5471412E-002, 1.5471412E-002
 4.9680148E+002, 3.4421228E+002,-1.0126271E+002,-2.7612842E+002,-1.0164492E+001, 4.0690660E+000, 0.0000000E+000, 0.0000000E+000,-3.5067199E+001,-3.9274285E+001, 1.1758942E-002, 1.1758942E-002
 4.9741168E+002, 3.1261232E+002,-8.9792902E+001,-2.3308660E+002,-6.8223941E+000, 4.8160890E+000, 0.0000000E+000, 0.0000000E+000,-1.0598081E+001,-1.2273487E+001, 1.1856411E-002, 1.1856411E-002
 4.9800406E+002, 3.5403789E+002,-1.0309305E+002,-2.4940108E+002,-9.0268518E+000, 5.8875880E+000, 0.0000000E+000, 0.0000000E+000, 4.0119679E+000,-1.5955107E+000, 1.3670136E-002, 1.3670136E-002
 4.9860022E+002, 4.2221185E+002,-1.2501215E+002,-2.4677988E+002,-9.3971993E+000, 6.7444016E+000, 0.0000000E+000, 0.0000000E+000, 5.0601692E+001, 4.7767016E+001, 1.6140538E-002, 1.6140538E-002
 4.9920300E+002, 3.4506473E+002,-1.0274275E+002,-2.7122088E+002,-1.2898274E+001, 3.7311470E+000, 0.0000000E+000, 0.0000000E+000,-3.3088235E+001,-3.8066023E+001, 1.1025225E-002, 1.1025225E-002
 4.9980334E+002, 2.7197436E+002,-7.9327643E+001,-2.1899935E+002,-8.2756934E+000, 4.0058993E+000, 0.0000000E+000, 0.0000000E+000,-2.7897353E+001,-3.0622435E+001, 1.0744426E-002, 1.0744426E-002
 5.0040720E+002, 3.5583499E+002,-1.0534482E+002,-2.2800266E+002,-7.0001633E+000, 5.1574838E+000, 0.0000000E+000, 0.0000000E+000, 2.4969901E+001, 2.0644823E+001, 1.3285147E-002, 1.3285147E-002
 5.0100705E+002, 3.8246577E+002,-1.1369662E+002,-2.4173091E+002,-9.9595353E+000, 5.2534886E+000, 0.0000000E+000, 0.0000000E+000, 2.6988852E+001, 2.2332194E+001, 1.3258246E-002, 1.3258246E-002
 5.0160440E+002, 3.4096451E+002,-1.0035835E+002,-2.9739010E+002,-1.1243417E+001, 4.7354973E+000, 0.0000000E+000, 0.0000000E+000,-6.0845764E+001,-6.3291855E+001, 1.2368649E-002, 1.2368649E-002
 5.0220712E+002, 3.2577507E+002,-9.4192878E+001,-2.1175478E+002,-7.8603431E+000, 4.8581654E+000, 0.0000000E+000, 0.0000000E+000, 2.0977523E+001, 1.6825241E+001, 1.2438679E-002, 1.2438679E-002
 5.0280594E+002, 3.7751693E+002,-1.1085939E+002,-2.4994245E+002,-6.9585772E+000, 5.5664321E+000, 0.0000000E+000, 0.0000000E+000, 1.8015967E+001, 1.5322947E+001, 1.4101647E-002, 1.4101647E-002
 5.0340613E+002, 3.6833739E+002,-1.0877225E+002,-2.6575927E+002,-9.0829128E+000, 4.9297589E+000, 0.0000000E+000, 0.0000000E+000,-7.2222414E+000,-1.0347282E+001, 1.2762692E-002, 1.2762692E-002
 5.0400003E+002, 4.1433291E+002,-1.2268973E+002,-2.4897410E+002,-1.0043864E+001, 7.2493389E+000, 0.0000000E+000, 0.0000000E+000, 4.4777901E+001, 3.9874553E+001, 1.5461928E-002, 1.5461928E-002
 5.0460333E+002, 4.5239146E+002,-1.3727695E+002,-2.6657204E+002,-1.3315388E+001, 7.2088488E+000, 0.0000000E+000, 0.0000000E+000, 4.6440931E+001, 4.2435939E+001, 1.7783025E-002, 1.7783025E-002
 5.0520883E+002, 4.4686966E+002,-1.3600466E+002,-3.5188263E+002,-1.8422993E+001, 6.1407331E+000, 0.0000000E+000, 0.0000000E+000,-4.7148703E+001,-5.3299900E+001, 1.5689942E-002, 1.5689942E-002
 5.0580603E+002, 4.3029295E+002,-1.3046915E+002,-2.8431673E+002,-1.2904076E+001, 6.2844415E+000, 0.0000000E+000, 0.0000000E+000, 1.3896089E+001, 8.8874381E+000, 1.7089765E-002, 1.7089765E-002
 5.0640262E+002, 4.7187573E+002,-1.4428200E+002,-3.2106229E+002,-1.7531084E+001, 5.9410686E+000, 0.0000000E+000, 0.0000000E+000, 1.3753245E+000,-5.0585672E+000, 1.4615056E-002, 1.4615056E-002
 5.0700565E+002, 3.8460041E+002,-1.1176047E+002,-3.0347344E+002,-1.1674552E+001, 7.0800904E+000, 0.0000000E+000, 0.0000000E+000,-3.4161789E+001,-3.5227959E+001, 1.6673729E-002, 1.6673729E-002
 5.0760239E+002, 4.9236784E+002,-1.4549381E+002,-2.8908933E+002,-1.4440410E+001, 7.8729372E+000, 0.0000000E+000, 0.0000000E+000, 5.5384422E+001, 5.1217228E+001, 1.8129519E-002, 1.8129519E-002
 5.0820444E+002, 4.9469852E+002,-1.4558600E+002,-3.9216120E+002,-1.7805903E+001, 6.1032687E+000, 0.0000000E+000, 0.0000000E+000,-4.8615144E+001,-5.4751321E+001, 1.5895852E-002, 1.5895852E-002
 5.0880148E+002, 3.9279157E+002,-1.1623614E+002,-3.0972943E+002,-1.2723471E+001, 5.5819673E+000, 0.0000000E+000, 0.0000000E+000,-3.5293549E+001,-4.0315496E+001, 1.4305785E-002, 1.4305785E-002
 5.0940054E+002, 4.5722661E+002,-1.3478506E+002,-2.7637961E+002,-9.8159838E+000, 6.2773038E+000, 0.0000000E+000, 0.0000000E+000, 4.7135421E+001, 4.2523254E+001, 1.6152165E-002, 1.6152165E-002
 5.1001041E+002, 3.8165735E+002,-1.1208921E+002,-3.0402403E+002,-1.2951698E+001, 4.7555805E+000, 0.0000000E+000, 0.0000000E+000,-3.6228912E+001,-4.2652004E+001, 1.2531166E-002, 1.2531166E-002
 5.1060657E+002, 3.9906422E+002,-1.1908051E+002,-2.5126558E+002,-1.0318455E+001, 6.0199515E+000, 0.0000000E+000, 0.0000000E+000, 2.6277539E+001, 2.4419630E+001, 1.4225028E-002, 1.4225028E-002
 5.1120895E+002, 3.4956990E+002,-1.0146775E+002,-2.7529797E+002,-1.0838164E+001, 4.5157101E+000, 0.0000000E+000, 0.0000000E+000,-3.0355735E+001,-3.3518266E+001, 1.1756188E-002, 1.1756188E-002
 5.1180243E+002, 4.2238181E+002,-1.2450021E+002,-2.3712072E+002,-7.1236085E+000, 7.5034621E+000, 0.0000000E+000, 0.0000000E+000, 6.2626175E+001, 6.1140736E+001, 1.7765534E-002, 1.7765534E-002
 5.1240625E+002, 4.8060579E+002,-1.4187469E+002,-3.4478779E+002,-1.4569078E+001, 6.6237651E+000, 0.0000000E+000, 0.0000000E+000,-8.8722636E+000,-1.4002008E+001, 1.6310663E-002, 1.6310663E-002
 5.1300189E+002, 5.4268118E+002,-1.6170521E+002,-3.3887511E+002,-1.4211793E+001, 8.3610262E+000, 0.0000000E+000, 0.0000000E+000, 4.2122098E+001, 3.6250100E+001, 1.9243825E-002, 1.9243825E-002
 5.1360883E+002, 4.7411250E+002,-1.4082766E+002,-3.7697769E+002,-1.8360227E+001, 6.6808892E+000, 0.0000000E+000, 0.0000000E+000,-4.7428460E+001,-5.5372193E+001, 1.6226912E-002, 1.6226912E-002
 5.1420667E+002, 3.9613865E+002,-1.1897610E+002,-2.6144259E+002,-9.8641485E+000, 6.3842827E+000, 0.0000000E+000, 0.0000000E+000, 1.4803678E+001, 1.2240097E+001, 1.5874779E-002, 1.5874779E-002
 5.1480145E+002, 5.4169227E+002,-1.6408699E+002,-3.5442041E+002,-1.4299447E+001, 8.7326545E+000, 0.0000000E+000, 0.0000000E+000, 2.4068310E+001, 1.7618073E+001, 2.0100071E-002, 2.0100071E-002
 5.1540027E+002, 5.1603989E+002,-1.5455742E+002,-3.8035823E+002,-1.8406114E+001, 6.3440177E+000, 0.0000000E+000, 0.0000000E+000,-2.3652172E+001,-3.0937862E+001, 1.6408015E-002, 1.6408015E-002
 5.1600647E+002, 5.0148097E+002,-1.5441338E+002,-2.8072598E+002,-1.0771099E+001, 7.8363797E+000, 0.0000000E+000, 0.0000000E+000, 6.8252325E+001, 6.3406892E+001, 1.9028564E-002, 1.9028564E-002
 5.1660583E+002, 4.9531749E+002,-1.4640575E+002,-3.9682776E+002,-1.9743032E+001, 7.3479852E+000, 0.0000000E+000, 0.0000000E+000,-5.5131592E+001,-6.0311072E+001, 1.6157962E-002, 1.6157962E-002
 5.1720428E+002, 5.1338296E+002,-1.5462462E+002,-3.4400157E+002,-1.5024589E+001, 8.1381683E+000, 0.0000000E+000, 0.0000000E+000, 1.2700694E+001, 7.8703546E+000, 2.0476307E-002, 2.0476307E-002
 5.1780835E+002, 5.0186273E+002,-1.5746318E+002,-4.1895671E+002,-2.2173833E+001, 6.8873939E+000, 0.0000000E+000, 0.0000000E+000,-8.1637527E+001,-8.9843602E+001, 1.6981078E-002, 1.6981078E-002
 5.1840948E+002, 5.2619713E+002,-1.5820055E+002,-2.8459665E+002,-1.3433324E+001, 8.4470479E+000, 0.0000000E+000, 0.0000000E+000, 8.1236541E+001, 7.8413653E+001, 1.9501332E-002, 1.9501332E-002
 5.1900311E+002, 4.8064377E+002,-1.4336100E+002,-3.9117190E+002,-2.0765070E+001, 6.0157154E+000, 0.0000000E+000, 0.0000000E+000,-6.1750934E+001,-6.8638487E+001, 1.6981023E-002, 1.6981023E-002
 5.1960590E+002, 4.5053819E+002,-1.3337447E+002,-3.2181287E+002,-1.5506633E+001, 6.3855607E+000, 0.0000000E+000, 0.0000000E+000,-8.4280721E+000,-1.3770213E+001, 1.5485913E-002, 1.5485913E-002
 5.2020398E+002, 4.6654065E+002,-1.3735080E+002,-2.7050122E+002,-1.2183864E+001, 6.7371431E+000, 0.0000000E+000, 0.0000000E+000, 5.7468196E+001, 5.3241911E+001, 1.7480137E-002, 1.7480137E-002
 5.2080212E+002, 4.3591183E+002,-1.2746566E+002,-3.1769272E+002,-1.4381635E+001, 6.9919117E+000, 0.0000000E+000, 0.0000000E+000,-1.3644431E+001,-1.6636265E+001, 1.8822867E-002, 1.8822867E-002
 5.2140039E+002, 4.8788571E+002,-1.4797377E+002,-3.6679978E+002,-1.6046081E+001, 6.7116453E+000, 0.0000000E+000, 0.0000000E+000,-3.1450418E+001,-3.6222267E+001, 1.7320412E-002, 1.7320412E-002
 5.2200928E+002, 4.8784213E+002,-1.4597382E+002,-3.3437424E+002,-1.7118078E+001, 5.9358534E+000, 0.0000000E+000, 0.0000000E+000, 3.5030584E+000,-3.6881583E+000, 1.5973849E-002, 1.5973849E-002
 5.2260663E+002, 5.0170758E+002,-1.5233562E+002,-3.0031540E+002,-1.5261750E+001, 7.6533220E+000, 0.0000000E+000, 0.0000000E+000, 4.5678779E+001, 4.1448123E+001, 1.9423980E-002, 1.9423980E-002
 5.2320392E+002, 5.3379123E+002,-1.6564234E+002,-3.6890391E+002,-2.0776333E+001, 7.6792159E+000, 0.0000000E+000, 0.0000000E+000,-1.0343404E+001,-1.3852131E+001, 1.7904712E-002, 1.7904712E-002
 5.2379999E+002, 4.9228907E+002,-1.4534005E+002,-3.3136884E+002,-1.9609681E+001, 8.2559820E+000, 0.0000000E+000, 0.0000000E+000, 9.4925022E+000, 4.2264842E+000, 2.0486602E-002, 2.0486602E-002
 5.2440875E+002, 5.1396618E+002,-1.5620128E+002,-3.5594638E+002,-1.7433534E+001, 6.4986820E+000, 0.0000000E+000, 0.0000000E+000,-2.6003517E+000,-9.1163318E+000, 1.8633846E-002, 1.8633846E-002
